entity_id,type,field,current_value,current_source_type,current_source_url,verdict,verified_value,verified_as_of,source_class,source_title,source_url,table_or_section,verbatim_excerpt,primary_count,independent_secondary_count,confidence_tier,njdg_stamp_valid,anomaly_flags,notes
mh_rera,RegulatoryBodyQJ,disposal_rate,0.8571,AnnualReport,https://maharera.maharashtra.gov.in/,UNSOURCED,,,government_primary_reviewed_not_matched,mh_rera_ar,https://maharera.maharashtra.gov.in/sites/default/files/annual_reports/Annual_Report_2023_24_English_0.pdf,"MahaRERA AR 2023-24, PDF page 14, section 3 complaints table and current-position paragraphs",,0,0,UNSOURCED,,period_mismatch|registered_vs_all_complaints|report_source_empty_or_homepage|annual_period_undefined|rate_matches_stored_inputs_4dp,"Input data_as_of=2024-12-01. Report table gives opening 7155, received during year 3949 and disposed 3059, implying closing 8045. Text also reports, as at 30 April 2024, registered-project complaints 23932 and disposals 15887 (difference 8045), plus unregistered complaints 974 and disposals 774. All categories imply pending 8245, not the same scope as registered projects. The FY title and April update need care. No primary substantiates the December claim or mean 365 days. Reviewed/attempted URLs: https://maharera.maharashtra.gov.in/sites/default/files/annual_reports/Annual_Report_2023_24_English_0.pdf | https://maharera.maharashtra.gov.in/annual-reports. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document. Stored-count arithmetic gives 0.8571. Arithmetic agreement does not verify those counts."
mh_rera,RegulatoryBodyQJ,avg_disposal_days,365,AnnualReport,https://maharera.maharashtra.gov.in/,UNSOURCED,,,government_primary_reviewed_not_matched,mh_rera_ar,https://maharera.maharashtra.gov.in/sites/default/files/annual_reports/Annual_Report_2023_24_English_0.pdf,"MahaRERA AR 2023-24, PDF page 14, section 3 complaints table and current-position paragraphs",,0,0,UNSOURCED,,period_mismatch|registered_vs_all_complaints|avg_disposal_days_365|report_source_empty_or_homepage,"Input data_as_of=2024-12-01. Report table gives opening 7155, received during year 3949 and disposed 3059, implying closing 8045. Text also reports, as at 30 April 2024, registered-project complaints 23932 and disposals 15887 (difference 8045), plus unregistered complaints 974 and disposals 774. All categories imply pending 8245, not the same scope as registered projects. The FY title and April update need care. No primary substantiates the December claim or mean 365 days. Reviewed/attempted URLs: https://maharera.maharashtra.gov.in/sites/default/files/annual_reports/Annual_Report_2023_24_English_0.pdf | https://maharera.maharashtra.gov.in/annual-reports. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document."
mh_rera,RegulatoryBodyQJ,njdg_source_stamp,present,,,REFUTE,absent,,GoI_primary,NIC: National Judicial Data Grid,https://www.nic.gov.in/project/national-judicial-data-grid/,Project description: eCourts scope,,1,0,partial,FALSE,,"recommend strip NJDG source. REFUTE refers to source validity, not whether the supplied stamp is present. verified_value=absent is the recommended state after removal. Applies the prompt's explicit exclusion rule, supported by NIC's court-system scope. No independent inspection of repository sources arrays."
ka_slsa,ADRBody,njdg_source_stamp,present,,,REFUTE,absent,,GoI_primary,NIC: National Judicial Data Grid,https://www.nic.gov.in/project/national-judicial-data-grid/,Project description: eCourts scope,,1,0,partial,FALSE,,"recommend strip NJDG source. REFUTE refers to source validity, not whether the supplied stamp is present. verified_value=absent is the recommended state after removal. Applies the prompt's explicit exclusion rule, supported by NIC's court-system scope. No independent inspection of repository sources arrays."
kerc,RegulatoryBodyQJ,pending_cases,1100,AnnualReport,https://kerc.gov.in/,UNSOURCED,,,government_primary_reviewed_not_matched,kerc_ar,https://kerc.karnataka.gov.in/uploads/media_to_upload1730288230.pdf,"KERC AR 2023-24, PDF page 38, section 10.1(4), and page 6",,0,0,UNSOURCED,,annual_period_undefined|adjudication_scope|pending_round_hundred|report_source_empty_or_homepage,"Input data_as_of=2024-12-01. FY2023-24 adjudication petitions filed 91 and finally disposed 140. Ratio 140/91 = 1.5385 applies only to this scope. Do not substitute separate RTI application statistics for tribunal cases. No pending count or mean duration supporting the input located. Reviewed/attempted URLs: https://kerc.karnataka.gov.in/uploads/media_to_upload1730288230.pdf | https://kerc.karnataka.gov.in/37/annual-report/en. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document."
kerc,RegulatoryBodyQJ,filed_last_year,460,AnnualReport,https://kerc.gov.in/,UNSOURCED,,,government_primary_reviewed_not_matched,kerc_ar,https://kerc.karnataka.gov.in/uploads/media_to_upload1730288230.pdf,"KERC AR 2023-24, PDF page 38, section 10.1(4), and page 6",,0,0,UNSOURCED,,annual_period_undefined|adjudication_scope|report_source_empty_or_homepage,"Input data_as_of=2024-12-01. FY2023-24 adjudication petitions filed 91 and finally disposed 140. Ratio 140/91 = 1.5385 applies only to this scope. Do not substitute separate RTI application statistics for tribunal cases. No pending count or mean duration supporting the input located. Reviewed/attempted URLs: https://kerc.karnataka.gov.in/uploads/media_to_upload1730288230.pdf | https://kerc.karnataka.gov.in/37/annual-report/en. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document."
kerc,RegulatoryBodyQJ,disposed_last_year,398,AnnualReport,https://kerc.gov.in/,UNSOURCED,,,government_primary_reviewed_not_matched,kerc_ar,https://kerc.karnataka.gov.in/uploads/media_to_upload1730288230.pdf,"KERC AR 2023-24, PDF page 38, section 10.1(4), and page 6",,0,0,UNSOURCED,,annual_period_undefined|adjudication_scope|report_source_empty_or_homepage,"Input data_as_of=2024-12-01. FY2023-24 adjudication petitions filed 91 and finally disposed 140. Ratio 140/91 = 1.5385 applies only to this scope. Do not substitute separate RTI application statistics for tribunal cases. No pending count or mean duration supporting the input located. Reviewed/attempted URLs: https://kerc.karnataka.gov.in/uploads/media_to_upload1730288230.pdf | https://kerc.karnataka.gov.in/37/annual-report/en. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document."
kerc,RegulatoryBodyQJ,disposal_rate,0.8652,AnnualReport,https://kerc.gov.in/,UNSOURCED,,,government_primary_reviewed_not_matched,kerc_ar,https://kerc.karnataka.gov.in/uploads/media_to_upload1730288230.pdf,"KERC AR 2023-24, PDF page 38, section 10.1(4), and page 6",,0,0,UNSOURCED,,annual_period_undefined|adjudication_scope|report_source_empty_or_homepage|rate_matches_stored_inputs_4dp,"Input data_as_of=2024-12-01. FY2023-24 adjudication petitions filed 91 and finally disposed 140. Ratio 140/91 = 1.5385 applies only to this scope. Do not substitute separate RTI application statistics for tribunal cases. No pending count or mean duration supporting the input located. Reviewed/attempted URLs: https://kerc.karnataka.gov.in/uploads/media_to_upload1730288230.pdf | https://kerc.karnataka.gov.in/37/annual-report/en. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document. Stored-count arithmetic gives 0.8652. Arithmetic agreement does not verify those counts."
kerc,RegulatoryBodyQJ,avg_disposal_days,730,AnnualReport,https://kerc.gov.in/,UNSOURCED,,,government_primary_reviewed_not_matched,kerc_ar,https://kerc.karnataka.gov.in/uploads/media_to_upload1730288230.pdf,"KERC AR 2023-24, PDF page 38, section 10.1(4), and page 6",,0,0,UNSOURCED,,annual_period_undefined|adjudication_scope|report_source_empty_or_homepage,"Input data_as_of=2024-12-01. FY2023-24 adjudication petitions filed 91 and finally disposed 140. Ratio 140/91 = 1.5385 applies only to this scope. Do not substitute separate RTI application statistics for tribunal cases. No pending count or mean duration supporting the input located. Reviewed/attempted URLs: https://kerc.karnataka.gov.in/uploads/media_to_upload1730288230.pdf | https://kerc.karnataka.gov.in/37/annual-report/en. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document."
kerc,RegulatoryBodyQJ,njdg_source_stamp,present,,,REFUTE,absent,,GoI_primary,NIC: National Judicial Data Grid,https://www.nic.gov.in/project/national-judicial-data-grid/,Project description: eCourts scope,,1,0,partial,FALSE,,"recommend strip NJDG source. REFUTE refers to source validity, not whether the supplied stamp is present. verified_value=absent is the recommended state after removal. Applies the prompt's explicit exclusion rule, supported by NIC's court-system scope. No independent inspection of repository sources arrays."
ka_cdrc_bengaluru,ConsumerCommission,pending_cases,14000,DoJ_Report,https://consumerhelpline.gov.in/,UNSOURCED,,,government_primary_reviewed_not_matched,ka_consumer_nov,https://kscdrc.karnataka.gov.in/storage/pdf-files/Statistics/StatisticsfortheMonthofNovember-2024.pdf,"Karnataka November 2024 statistics, PDF page 1, district commission rows",,0,0,UNSOURCED,,entity_scope_ambiguous|pending_round_thousand|report_source_empty_or_homepage,"Input data_as_of=2024-12-01. At November 2024 close, Bengaluru Urban pending 380, Bengaluru Rural 46, Urban I Additional 443, II Additional 492, III Additional 442, IV Additional 358. The input does not identify which commission or grouping its generic Bengaluru entity represents. Do not select or sum branches without a unit definition. Reviewed/attempted URLs: https://kscdrc.karnataka.gov.in/storage/pdf-files/Statistics/StatisticsfortheMonthofNovember-2024.pdf. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document."
ka_cdrc_bengaluru,ConsumerCommission,njdg_source_stamp,present,,,REFUTE,absent,,GoI_primary,NIC: National Judicial Data Grid,https://www.nic.gov.in/project/national-judicial-data-grid/,Project description: eCourts scope,,1,0,partial,FALSE,,"recommend strip NJDG source. REFUTE refers to source validity, not whether the supplied stamp is present. verified_value=absent is the recommended state after removal. Applies the prompt's explicit exclusion rule, supported by NIC's court-system scope. No independent inspection of repository sources arrays."
ka_rera,RegulatoryBodyQJ,pending_cases,18000,AnnualReport,https://rera.karnataka.gov.in/,UNSOURCED,,,government_primary_reviewed_not_matched,ka_rera_home,https://rera.karnataka.gov.in/,Karnataka RERA official homepage and searches for annual complaint statistics,,0,0,UNSOURCED,,matching_primary_not_located|pending_round_thousand|report_source_empty_or_homepage,"Input data_as_of=2024-12-01. The live official portal was fetched, but no dated primary table grounding these December 2024 figures was located. Current portal links and search snippets are not historical counts. No claim is marked NA merely because an annual report was not found. Reviewed/attempted URLs: https://rera.karnataka.gov.in/. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document."
ka_rera,RegulatoryBodyQJ,filed_last_year,7500,AnnualReport,https://rera.karnataka.gov.in/,UNSOURCED,,,government_primary_reviewed_not_matched,ka_rera_home,https://rera.karnataka.gov.in/,Karnataka RERA official homepage and searches for annual complaint statistics,,0,0,UNSOURCED,,matching_primary_not_located|report_source_empty_or_homepage|annual_period_undefined,"Input data_as_of=2024-12-01. The live official portal was fetched, but no dated primary table grounding these December 2024 figures was located. Current portal links and search snippets are not historical counts. No claim is marked NA merely because an annual report was not found. Reviewed/attempted URLs: https://rera.karnataka.gov.in/. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document."
ka_rera,RegulatoryBodyQJ,disposed_last_year,6200,AnnualReport,https://rera.karnataka.gov.in/,UNSOURCED,,,government_primary_reviewed_not_matched,ka_rera_home,https://rera.karnataka.gov.in/,Karnataka RERA official homepage and searches for annual complaint statistics,,0,0,UNSOURCED,,matching_primary_not_located|report_source_empty_or_homepage|annual_period_undefined,"Input data_as_of=2024-12-01. The live official portal was fetched, but no dated primary table grounding these December 2024 figures was located. Current portal links and search snippets are not historical counts. No claim is marked NA merely because an annual report was not found. Reviewed/attempted URLs: https://rera.karnataka.gov.in/. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document."
ka_rera,RegulatoryBodyQJ,disposal_rate,0.8267,AnnualReport,https://rera.karnataka.gov.in/,UNSOURCED,,,government_primary_reviewed_not_matched,ka_rera_home,https://rera.karnataka.gov.in/,Karnataka RERA official homepage and searches for annual complaint statistics,,0,0,UNSOURCED,,matching_primary_not_located|report_source_empty_or_homepage|annual_period_undefined|rate_matches_stored_inputs_4dp,"Input data_as_of=2024-12-01. The live official portal was fetched, but no dated primary table grounding these December 2024 figures was located. Current portal links and search snippets are not historical counts. No claim is marked NA merely because an annual report was not found. Reviewed/attempted URLs: https://rera.karnataka.gov.in/. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document. Stored-count arithmetic gives 0.8267. Arithmetic agreement does not verify those counts."
ka_rera,RegulatoryBodyQJ,avg_disposal_days,547,AnnualReport,https://rera.karnataka.gov.in/,UNSOURCED,,,government_primary_reviewed_not_matched,ka_rera_home,https://rera.karnataka.gov.in/,Karnataka RERA official homepage and searches for annual complaint statistics,,0,0,UNSOURCED,,matching_primary_not_located|report_source_empty_or_homepage,"Input data_as_of=2024-12-01. The live official portal was fetched, but no dated primary table grounding these December 2024 figures was located. Current portal links and search snippets are not historical counts. No claim is marked NA merely because an annual report was not found. Reviewed/attempted URLs: https://rera.karnataka.gov.in/. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document."
ka_rera,RegulatoryBodyQJ,njdg_source_stamp,present,,,REFUTE,absent,,GoI_primary,NIC: National Judicial Data Grid,https://www.nic.gov.in/project/national-judicial-data-grid/,Project description: eCourts scope,,1,0,partial,FALSE,,"recommend strip NJDG source. REFUTE refers to source validity, not whether the supplied stamp is present. verified_value=absent is the recommended state after removal. Applies the prompt's explicit exclusion rule, supported by NIC's court-system scope. No independent inspection of repository sources arrays."
ka_state_cdrc,ConsumerCommission,pending_cases,20000,DoJ_Report,https://consumerhelpline.gov.in/,REFUTE,9947,2024-11-30,state_government_primary,Karnataka consumer commissions: November 2024 statistics,https://kscdrc.karnataka.gov.in/storage/pdf-files/Statistics/StatisticsfortheMonthofNovember-2024.pdf,"PDF page 1, Proforma IV, STATE COMMISSION TOTAL, pending column",TOTAL 73792 63845 9947,1,0,partial,,cumulative_not_annual|pending_round_thousand|report_source_empty_or_homepage|previous_close_as_next_opening_assumption,"Input data_as_of=2024-12-01. The immediately preceding monthly close is 9947 on 2024-11-30, with appeals 8658 plus complaints 1289. This REFUTE assumes November close equals 1 December opening with no intervening adjustment. If data_as_of instead means 1 December close, downgrade to UNSOURCED pending that exact snapshot. State commission scope includes its benches, not district commissions."
ka_state_cdrc,ConsumerCommission,filed_last_year,5800,DoJ_Report,https://consumerhelpline.gov.in/,UNSOURCED,,,government_primary_reviewed_not_matched,ka_consumer_nov,https://kscdrc.karnataka.gov.in/storage/pdf-files/Statistics/StatisticsfortheMonthofNovember-2024.pdf,"Karnataka November 2024 statistics, PDF page 1, Proforma IV, STATE COMMISSION TOTAL",,0,0,UNSOURCED,,cumulative_not_annual|report_source_empty_or_homepage|annual_period_undefined,"Input data_as_of=2024-12-01. At 30 November 2024 close, statewide state-commission pending is 9947: appeals 8658 plus complaints 1289. Since-inception filed 73792 and disposed 63845 are cumulative, not annual. Treat November close as the opening balance on 1 December, subject to no intervening adjustments. LS 2574 gives consumer complaints filed 8687 and disposed 2590 over 2022-01-01 to 2024-10-31, not one year and not all appeals. Cohort tables in the monthly report are not annual disposal flows. No matching-period mean duration located. Reviewed/attempted URLs: https://kscdrc.karnataka.gov.in/storage/pdf-files/Statistics/StatisticsfortheMonthofNovember-2024.pdf | https://sansad.in/getFile/loksabhaquestions/annex/183/AU2574_VTYbhc.pdf?source=pqals. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document."
ka_state_cdrc,ConsumerCommission,disposed_last_year,5100,DoJ_Report,https://consumerhelpline.gov.in/,UNSOURCED,,,government_primary_reviewed_not_matched,ka_consumer_nov,https://kscdrc.karnataka.gov.in/storage/pdf-files/Statistics/StatisticsfortheMonthofNovember-2024.pdf,"Karnataka November 2024 statistics, PDF page 1, Proforma IV, STATE COMMISSION TOTAL",,0,0,UNSOURCED,,cumulative_not_annual|report_source_empty_or_homepage|annual_period_undefined,"Input data_as_of=2024-12-01. At 30 November 2024 close, statewide state-commission pending is 9947: appeals 8658 plus complaints 1289. Since-inception filed 73792 and disposed 63845 are cumulative, not annual. Treat November close as the opening balance on 1 December, subject to no intervening adjustments. LS 2574 gives consumer complaints filed 8687 and disposed 2590 over 2022-01-01 to 2024-10-31, not one year and not all appeals. Cohort tables in the monthly report are not annual disposal flows. No matching-period mean duration located. Reviewed/attempted URLs: https://kscdrc.karnataka.gov.in/storage/pdf-files/Statistics/StatisticsfortheMonthofNovember-2024.pdf | https://sansad.in/getFile/loksabhaquestions/annex/183/AU2574_VTYbhc.pdf?source=pqals. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document."
ka_state_cdrc,ConsumerCommission,disposal_rate,0.8793,DoJ_Report,https://consumerhelpline.gov.in/,UNSOURCED,,,government_primary_reviewed_not_matched,ka_consumer_nov,https://kscdrc.karnataka.gov.in/storage/pdf-files/Statistics/StatisticsfortheMonthofNovember-2024.pdf,"Karnataka November 2024 statistics, PDF page 1, Proforma IV, STATE COMMISSION TOTAL",,0,0,UNSOURCED,,cumulative_not_annual|report_source_empty_or_homepage|annual_period_undefined|rate_matches_stored_inputs_4dp,"Input data_as_of=2024-12-01. At 30 November 2024 close, statewide state-commission pending is 9947: appeals 8658 plus complaints 1289. Since-inception filed 73792 and disposed 63845 are cumulative, not annual. Treat November close as the opening balance on 1 December, subject to no intervening adjustments. LS 2574 gives consumer complaints filed 8687 and disposed 2590 over 2022-01-01 to 2024-10-31, not one year and not all appeals. Cohort tables in the monthly report are not annual disposal flows. No matching-period mean duration located. Reviewed/attempted URLs: https://kscdrc.karnataka.gov.in/storage/pdf-files/Statistics/StatisticsfortheMonthofNovember-2024.pdf | https://sansad.in/getFile/loksabhaquestions/annex/183/AU2574_VTYbhc.pdf?source=pqals. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document. Stored-count arithmetic gives 0.8793. Arithmetic agreement does not verify those counts."
ka_state_cdrc,ConsumerCommission,avg_disposal_days,547,DoJ_Report,https://consumerhelpline.gov.in/,UNSOURCED,,,government_primary_reviewed_not_matched,ka_consumer_nov,https://kscdrc.karnataka.gov.in/storage/pdf-files/Statistics/StatisticsfortheMonthofNovember-2024.pdf,"Karnataka November 2024 statistics, PDF page 1, Proforma IV, STATE COMMISSION TOTAL",,0,0,UNSOURCED,,cumulative_not_annual|report_source_empty_or_homepage,"Input data_as_of=2024-12-01. At 30 November 2024 close, statewide state-commission pending is 9947: appeals 8658 plus complaints 1289. Since-inception filed 73792 and disposed 63845 are cumulative, not annual. Treat November close as the opening balance on 1 December, subject to no intervening adjustments. LS 2574 gives consumer complaints filed 8687 and disposed 2590 over 2022-01-01 to 2024-10-31, not one year and not all appeals. Cohort tables in the monthly report are not annual disposal flows. No matching-period mean duration located. Reviewed/attempted URLs: https://kscdrc.karnataka.gov.in/storage/pdf-files/Statistics/StatisticsfortheMonthofNovember-2024.pdf | https://sansad.in/getFile/loksabhaquestions/annex/183/AU2574_VTYbhc.pdf?source=pqals. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document."
ka_state_cdrc,ConsumerCommission,njdg_source_stamp,present,,,REFUTE,absent,,GoI_primary,NIC: National Judicial Data Grid,https://www.nic.gov.in/project/national-judicial-data-grid/,Project description: eCourts scope,,1,0,partial,FALSE,,"recommend strip NJDG source. REFUTE refers to source validity, not whether the supplied stamp is present. verified_value=absent is the recommended state after removal. Applies the prompt's explicit exclusion rule, supported by NIC's court-system scope. No independent inspection of repository sources arrays."
dl_state_cdrc,ConsumerCommission,pending_cases,24000,DoJ_Report,https://consumerhelpline.gov.in/,UNSOURCED,,,government_primary_reviewed_not_matched,consumer_state_2024,https://sansad.in/getFile/loksabhaquestions/annex/183/AU2574_VTYbhc.pdf?source=pqals,"LS 2574, 11 December 2024, Annexure I, and LS 1389, 4 December 2024, Annexure A",,0,0,UNSOURCED,,aggregate_scope_mismatch|cumulative_not_annual|primary_fetch_failed|pending_round_thousand|report_source_empty_or_homepage,"Input data_as_of=2024-12-01. LS 2574 state-commission consumer complaints over 1 January 2022 to 31 October 2024: Delhi filed 2421 / disposed 901, Tamil Nadu 4982 / 1521. These are multi-year and may exclude appeals. LS 1389 gives combined SCDRC plus DCDRC figures, not state-commission-only pending. Do not assign statewide district-plus-state totals to a state commission. NCDRC stats page timed out. No matching-period mean duration located. Reviewed/attempted URLs: https://sansad.in/getFile/loksabhaquestions/annex/183/AU2574_VTYbhc.pdf?source=pqals | https://sansad.in/getFile/loksabhaquestions/annex/183/AU1389_73tV2H.pdf?source=pqals | https://ncdrc.nic.in/stats.html. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document."
dl_state_cdrc,ConsumerCommission,filed_last_year,6200,DoJ_Report,https://consumerhelpline.gov.in/,UNSOURCED,,,government_primary_reviewed_not_matched,consumer_state_2024,https://sansad.in/getFile/loksabhaquestions/annex/183/AU2574_VTYbhc.pdf?source=pqals,"LS 2574, 11 December 2024, Annexure I, and LS 1389, 4 December 2024, Annexure A",,0,0,UNSOURCED,,aggregate_scope_mismatch|cumulative_not_annual|primary_fetch_failed|report_source_empty_or_homepage|annual_period_undefined,"Input data_as_of=2024-12-01. LS 2574 state-commission consumer complaints over 1 January 2022 to 31 October 2024: Delhi filed 2421 / disposed 901, Tamil Nadu 4982 / 1521. These are multi-year and may exclude appeals. LS 1389 gives combined SCDRC plus DCDRC figures, not state-commission-only pending. Do not assign statewide district-plus-state totals to a state commission. NCDRC stats page timed out. No matching-period mean duration located. Reviewed/attempted URLs: https://sansad.in/getFile/loksabhaquestions/annex/183/AU2574_VTYbhc.pdf?source=pqals | https://sansad.in/getFile/loksabhaquestions/annex/183/AU1389_73tV2H.pdf?source=pqals | https://ncdrc.nic.in/stats.html. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document."
dl_state_cdrc,ConsumerCommission,disposed_last_year,5400,DoJ_Report,https://consumerhelpline.gov.in/,UNSOURCED,,,government_primary_reviewed_not_matched,consumer_state_2024,https://sansad.in/getFile/loksabhaquestions/annex/183/AU2574_VTYbhc.pdf?source=pqals,"LS 2574, 11 December 2024, Annexure I, and LS 1389, 4 December 2024, Annexure A",,0,0,UNSOURCED,,aggregate_scope_mismatch|cumulative_not_annual|primary_fetch_failed|report_source_empty_or_homepage|annual_period_undefined,"Input data_as_of=2024-12-01. LS 2574 state-commission consumer complaints over 1 January 2022 to 31 October 2024: Delhi filed 2421 / disposed 901, Tamil Nadu 4982 / 1521. These are multi-year and may exclude appeals. LS 1389 gives combined SCDRC plus DCDRC figures, not state-commission-only pending. Do not assign statewide district-plus-state totals to a state commission. NCDRC stats page timed out. No matching-period mean duration located. Reviewed/attempted URLs: https://sansad.in/getFile/loksabhaquestions/annex/183/AU2574_VTYbhc.pdf?source=pqals | https://sansad.in/getFile/loksabhaquestions/annex/183/AU1389_73tV2H.pdf?source=pqals | https://ncdrc.nic.in/stats.html. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document."
dl_state_cdrc,ConsumerCommission,disposal_rate,0.871,DoJ_Report,https://consumerhelpline.gov.in/,UNSOURCED,,,government_primary_reviewed_not_matched,consumer_state_2024,https://sansad.in/getFile/loksabhaquestions/annex/183/AU2574_VTYbhc.pdf?source=pqals,"LS 2574, 11 December 2024, Annexure I, and LS 1389, 4 December 2024, Annexure A",,0,0,UNSOURCED,,aggregate_scope_mismatch|cumulative_not_annual|primary_fetch_failed|report_source_empty_or_homepage|annual_period_undefined|rate_matches_stored_inputs_4dp,"Input data_as_of=2024-12-01. LS 2574 state-commission consumer complaints over 1 January 2022 to 31 October 2024: Delhi filed 2421 / disposed 901, Tamil Nadu 4982 / 1521. These are multi-year and may exclude appeals. LS 1389 gives combined SCDRC plus DCDRC figures, not state-commission-only pending. Do not assign statewide district-plus-state totals to a state commission. NCDRC stats page timed out. No matching-period mean duration located. Reviewed/attempted URLs: https://sansad.in/getFile/loksabhaquestions/annex/183/AU2574_VTYbhc.pdf?source=pqals | https://sansad.in/getFile/loksabhaquestions/annex/183/AU1389_73tV2H.pdf?source=pqals | https://ncdrc.nic.in/stats.html. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document. Stored-count arithmetic gives 0.8710. Arithmetic agreement does not verify those counts."
dl_state_cdrc,ConsumerCommission,avg_disposal_days,730,DoJ_Report,https://consumerhelpline.gov.in/,UNSOURCED,,,government_primary_reviewed_not_matched,consumer_state_2024,https://sansad.in/getFile/loksabhaquestions/annex/183/AU2574_VTYbhc.pdf?source=pqals,"LS 2574, 11 December 2024, Annexure I, and LS 1389, 4 December 2024, Annexure A",,0,0,UNSOURCED,,aggregate_scope_mismatch|cumulative_not_annual|primary_fetch_failed|report_source_empty_or_homepage,"Input data_as_of=2024-12-01. LS 2574 state-commission consumer complaints over 1 January 2022 to 31 October 2024: Delhi filed 2421 / disposed 901, Tamil Nadu 4982 / 1521. These are multi-year and may exclude appeals. LS 1389 gives combined SCDRC plus DCDRC figures, not state-commission-only pending. Do not assign statewide district-plus-state totals to a state commission. NCDRC stats page timed out. No matching-period mean duration located. Reviewed/attempted URLs: https://sansad.in/getFile/loksabhaquestions/annex/183/AU2574_VTYbhc.pdf?source=pqals | https://sansad.in/getFile/loksabhaquestions/annex/183/AU1389_73tV2H.pdf?source=pqals | https://ncdrc.nic.in/stats.html. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document."
dl_state_cdrc,ConsumerCommission,njdg_source_stamp,present,,,REFUTE,absent,,GoI_primary,NIC: National Judicial Data Grid,https://www.nic.gov.in/project/national-judicial-data-grid/,Project description: eCourts scope,,1,0,partial,FALSE,,"recommend strip NJDG source. REFUTE refers to source validity, not whether the supplied stamp is present. verified_value=absent is the recommended state after removal. Applies the prompt's explicit exclusion rule, supported by NIC's court-system scope. No independent inspection of repository sources arrays."
